season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2021,3,Arizona St.,UNLV,34.0,27,37,10,23.57,28.46,16.65,24.11,25.18,23.25,23.48,22.0,35.41,15.0,21.2,23.84,35.43,17.9,27.79,36.65,3.0,38.15,28.36,43.19,,23.83,,,0.82,28.18,28.85,26.13,25.61,31.0,30.0,34.0,34.68,32.65,31.3,,38.5,,31.5,33.5,41.75,32.4,,,,17.0,28.9,34.0,26.29,25.0,,34.0,28.0,21.4,36.17,8.62,47,0.3655033783,0.9380317876
2021,3,Arkansas,Texas,-6.5,19,40,21,-9.81,-7.42,-3.18,-18.44,-9.59,-14.42,-8.8,-8.0,-6.29,-12.0,-10.37,-8.18,-14.9,-7.93,-8.71,-1.68,2.0,-14.75,-3.45,-17.75,-12.22,-11.58,,,-0.6,-8.8,-7.54,-9.74,-6.02,-15.0,-3.5,-7.0,-11.93,-9.01,-6.0,,-6.7,,-3.3,-6.5,-7.97,-12.05,,,,3.0,-5.2,-10.0,-16.49,-6.9,,-7.0,2.5,-9.01,-11.56,4.94,61,0.4471278171,0.30018579
2021,3,Arkansas St.,Memphis,-5.5,-5,50,55,-1.95,-5.29,-1.85,-3.95,-2.24,-9.4,-2.03,-4.0,-4.29,-5.0,-2.09,-5.96,-5.19,-5.89,-5.54,-0.99,-1.0,-6.95,-9.33,-21.38,,-14.5,,,-0.01,-5.1,-2.11,-1.78,-5.31,-11.0,-4.0,-10.0,-10.07,-10.53,-3.3,,-9.4,,0.4,-5.5,2.31,-2.38,,,,1.0,-0.4,-7.0,-12.31,-8.6,,-5.5,3.5,-14.78,-7.47,4.65,105,0.4990352708,0.3688414186
2021,3,Army,Western Kentucky,6.0,3,38,35,2.28,9.61,6.96,15.97,12.28,10.27,1.48,15.0,6.36,9.5,2.44,11.77,15.82,9.19,11.62,15.11,-3.0,15.95,11.82,19.81,,11.17,,,0.81,11.99,12.15,2.48,9.91,14.0,4.0,9.0,19.03,18.32,22.8,,15.9,,21.5,6.5,14.36,21.75,,,,5.0,23.5,17.0,7.88,7.0,,7.0,14.0,-6.74,12.31,6.8,73,0.627569832,0.7494790735
2021,3,BYU,Utah,-7.0,9,26,17,-8.28,0.78,-1.55,-3.5,1.63,-3.89,-8.22,6.0,1.51,10.0,-9.02,0.29,2.15,-1.94,-0.19,10.53,-1.0,3.75,0.42,-1.0,,5.38,,,0.28,0.09,2.08,-7.52,-3.71,9.0,-6.0,-5.0,1.49,-15.75,-0.01,,-3.6,,-2.1,-6.0,-3.2,8.83,,,,1.0,-0.8,6.0,-5.93,-4.2,,-7.0,6.0,5.45,-0.97,5.58,43,0.6571537019,0.4954954804
2021,3,Boise St.,UTEP,26.0,41,54,13,20.89,11.49,13.49,19.57,21.31,19.81,21.36,14.0,20.82,14.0,21.65,5.27,23.25,18.39,20.91,24.04,11.0,27.05,31.41,39.5,21.52,20.55,,,1.3,21.31,12.61,20.04,20.68,27.0,28.0,35.0,24.19,16.28,30.8,,29.2,,26.8,25.5,23.6,17.6,,,,-1.0,28.6,28.0,33.66,23.5,,26.0,20.0,-1.2,31.19,8.56,67,0.3888804879,0.8768634911
2021,3,Bowling Green,South Alabama,-14.0,-3,19,22,-10.76,-14.98,-8.77,-14.7,-10.81,-17.53,-8.99,-8.0,-20.23,-15.0,-11.61,-11.48,-24.19,-8.33,-14.17,-33.01,-2.0,-24.35,-13.84,-12.63,-21.64,-1.7,,,-1.34,-14.98,-15.81,-10.71,-10.9,-15.0,-15.0,-17.0,-5.68,-15.48,-20.5,,-18.3,,-18.5,-14.0,-23.1,-3.45,,,,-8.0,-18.6,-24.0,-15.95,-11.4,,-14.0,2.5,-20.7,-16.54,7.45,41,0.4961328268,0.2095453302
2021,3,Coastal Carolina,Kansas,26.5,27,49,22,13.32,24.07,-0.58,20.86,12.58,17.15,12.54,23.0,32.17,16.5,15.77,18.65,20.74,14.0,21.42,32.68,1.0,28.95,25.29,35.0,,23.63,,,0.52,22.88,17.2,11.16,22.76,26.0,27.0,28.0,28.33,17.01,31.4,,29.4,,25.0,26.5,41.32,30.1,,,,5.0,25.3,35.0,13.16,23.5,,26.0,26.5,15.9,17.92,9.83,71,0.3927796066,0.8743592031
2021,3,Colorado,Texas A&M,-17.5,-3,7,10,-14.64,-11.93,-8.96,-10.01,-12.51,-16.25,-12.47,-4.0,-17.51,-14.5,-16.58,-8.21,-15.14,-8.25,-13.82,-13.45,3.0,-21.35,-19.28,-34.06,,-5.75,,,-0.62,-14.15,-12.89,-13.8,-16.99,-19.0,-17.0,-15.0,-15.23,-7.88,-12.2,,-17.1,,-11.5,-17.5,-19.09,-24.05,,,,-5.0,-9.7,-20.0,-16.51,-24.0,,-17.0,-1.0,-6.76,-19.57,6.23,17,0.5854276363,0.208850095
2021,3,Colorado St.,Vanderbilt,7.0,-3,21,24,6.83,5.18,-0.74,7.65,3.56,8.15,6.42,12.0,0.94,0.5,7.2,8.01,4.95,9.93,6.22,15.27,2.0,11.25,17.26,9.25,,1.34,,,0.01,6.27,1.02,6.66,9.82,7.0,1.0,5.0,6.13,-0.21,3.4,,3.7,,2.6,7.0,18.71,17.97,,,,-7.0,1.5,11.0,5.71,12.5,,6.5,16.0,-11.02,3.4,6.28,45,0.481776969,0.6422137772
2021,3,Connecticut,Purdue,-34.0,-49,0,49,-31.96,-14.47,-24.26,-16.29,-30.14,-27.16,-32.87,-16.0,-27.04,-15.0,-31.83,-6.08,-36.44,-12.26,-25.36,-23.39,-2.0,-38.65,-24.45,-26.38,-32.07,-10.26,,,-1.11,-27.16,-32.87,-31.87,-28.85,-27.0,-32.0,-31.0,-19.75,-25.62,-33.2,,-34.4,,-27.4,-33.0,-42.68,-27.5,,,,-20.0,-29.1,-34.0,-31.26,-25.5,,-34.0,-16.5,-7.07,-36.28,10.15,49,0.6767227315,0.0891608274
2021,3,East Carolina,South Carolina,-2.5,-3,17,20,-8.94,-1.67,-14.65,-7.89,-7.83,-1.31,-7.56,10.0,-6.08,-5.0,-8.9,1.28,-6.48,-4.16,-3.68,5.6,-4.0,-1.65,3.36,-14.38,,5.69,,,-0.37,-5.06,-10.83,-9.6,-7.61,-2.0,-3.0,-6.0,-5.11,4.84,-4.2,,-2.2,,-6.8,-2.5,1.5,8.35,,,,-13.0,-5.7,8.0,-10.78,1.9,,-2.0,7.0,-15.0,-9.06,6.73,37,0.472717242,0.4154905215
2021,3,Florida Atlantic,Georgia Southern,7.0,32,38,6,6.27,2.69,5.27,0.48,6.65,4.24,5.4,4.0,6.61,-1.5,9.4,0.01,2.22,1.32,3.3,-4.79,-5.0,4.15,6.42,3.88,,2.22,,,0.61,3.94,4.94,3.49,10.82,2.0,4.0,11.0,2.21,2.57,1.7,,9.2,,1.6,6.5,11.54,1.55,,,,4.0,-0.01,7.0,8.83,5.5,,7.5,3.0,-33.44,8.9,6.91,44,0.4153842012,0.5755850953
2021,3,Florida Intl.,Texas St.,2.5,-6,17,23,7.41,8.65,0.94,12.76,-2.1,-1.5,6.98,3.0,7.83,5.5,6.32,9.21,-0.36,0.52,2.78,-3.67,1.0,0.55,6.38,4.38,,1.19,,,0.01,3.13,1.45,8.71,1.93,8.0,-2.0,6.0,5.11,-0.55,-3.8,,3.0,,-4.5,2.5,9.86,-19.64,,,,6.0,-7.9,5.0,3.06,3.2,,2.0,5.0,5.85,1.47,5.6,40,0.5066358595,0.565589335
2021,3,Georgia,UAB,23.0,49,56,7,22.44,17.81,20.69,19.55,25.32,26.76,20.75,12.0,21.58,16.5,21.74,15.28,32.54,16.62,21.45,19.18,7.0,28.65,20.03,35.06,,12.85,,,1.82,21.72,24.06,24.13,23.93,32.0,29.0,30.0,22.36,10.25,33.6,,31.2,,31.4,23.0,21.69,17.57,,,,9.0,31.3,22.0,30.33,11.4,,24.5,11.0,3.15,30.49,8.23,63,0.4654578704,0.8848751276
2021,3,Iowa St.,Iowa,4.0,-10,17,27,-0.79,0.73,-4.59,-3.23,-9.34,-0.01,1.77,3.0,-8.49,0.5,-3.09,6.86,-4.0,1.5,-0.09,-4.1,-9.0,-10.95,5.64,0.69,,2.29,,,-0.49,0.61,-9.4,0.54,2.31,-5.0,5.0,2.0,0.9,5.27,6.0,,-7.8,,6.9,3.5,1.57,2.97,,,,-8.0,8.1,3.0,-4.69,7.9,,4.5,0.5,12.71,-3.07,5.54,44,0.4038950519,0.4978643509
2021,3,Kentucky,Missouri,5.5,7,35,28,2.11,3.97,5.53,6.36,3.2,5.69,2.43,-2.0,4.69,3.0,3.37,3.49,7.82,3.2,4.27,6.01,4.0,6.15,3.14,7.13,5.39,5.19,,,0.27,4.0,4.0,0.62,6.86,8.0,3.0,6.0,4.44,-1.66,3.9,,2.2,,5.2,5.5,6.1,6.6,,,,9.0,3.9,4.0,3.41,2.2,,5.0,7.5,3.63,3.21,2.33,63,0.4694461746,0.60493274
2021,3,Massachusetts,Boston College,-37.5,-17,28,45,-32.29,-23.71,-19.45,-28.75,-24.12,-31.49,-30.66,-18.0,-42.46,-23.0,-33.79,-11.22,-37.09,-13.25,-28.41,-29.92,-9.0,-39.55,-37.5,-38.75,,-9.9,,,-1.21,-30.88,-29.06,-31.57,-30.31,-37.0,-36.0,-35.0,-22.7,-26.46,-36.3,,-38.2,,-32.5,-37.0,-40.96,-8.75,,,,-13.0,-31.1,-46.0,-35.81,-18.0,,-37.0,-16.5,-42.12,-39.12,11.24,73,0.6798835594,0.0720442116
2021,3,Miami (Fla.),Appalachian St.,8.5,2,25,23,2.59,4.86,3.05,-7.2,8.83,-0.14,3.52,4.0,6.36,-5.0,3.62,3.86,7.01,1.99,4.52,-0.61,-1.0,7.45,6.07,-1.69,6.35,3.01,,,-0.53,4.01,8.33,1.11,8.91,6.0,6.0,15.0,4.01,17.15,15.2,,7.5,,16.1,8.0,8.02,-1.4,,,,-1.0,16.8,8.0,-0.86,5.0,,8.5,3.5,-21.33,11.93,6.84,48,0.408945499,0.6031463206
2021,3,Michigan,Washington,6.5,21,31,10,8.55,16.1,11.78,4.77,11.07,4.16,5.29,2.0,20.02,9.0,10.1,13.49,6.2,5.36,7.84,8.24,-2.0,3.95,7.76,18.75,,1.21,,,-0.35,7.8,13.12,8.49,13.26,8.0,1.0,7.0,11.1,-2.32,1.5,,16.7,,1.7,6.5,11.33,7.83,,,,13.0,2.3,3.0,5.07,3.3,,6.5,6.5,7.38,7.98,5.12,41,0.5320145154,0.6808291427
2021,3,Minnesota,Miami (Ohio),18.5,5,31,26,12.46,12.05,19.85,16.02,18.89,19.2,11.53,5.0,22.24,9.5,14.7,5.25,22.61,14.91,16.03,9.11,6.0,28.55,14.18,31.06,23.31,9.58,,,0.31,15.3,19.34,10.79,20.49,21.0,19.0,24.0,19.79,19.23,15.3,,22.2,,12.8,18.5,15.37,12.05,,,,13.0,8.6,20.0,23.96,14.0,,19.5,11.5,6.99,26.63,6.43,57,0.4426597753,0.8253709853
2021,3,Mississippi St.,NC St.,-1.5,14,24,10,-6.28,-5.03,2.15,2.23,-1.18,2.45,-4.78,2.0,-6.74,2.5,-9.11,-3.89,-0.36,3.44,-1.51,0.01,-2.0,-2.55,1.96,0.01,-0.74,1.36,,,0.3,-0.74,-3.01,-4.22,-4.63,2.0,0.0,-4.0,-2.03,-7.96,0.6,,-7.1,,1.8,-1.5,-6.8,-2.1,,,,-6.0,1.0,-1.0,9.28,0.4,,-2.5,1.0,-8.23,1.42,3.92,34,0.4997560088,0.4632096227
2021,3,Navy,Air Force,-6.5,-20,3,23,-4.58,-9.85,-1.68,-8.82,-5.77,-1.51,-4.0,-6.0,-9.64,-3.5,-3.92,-9.99,-19.49,-4.33,-6.57,-10.13,-2.0,-11.85,-6.92,-11.25,,4.18,,,-0.24,-6.36,-10.23,-5.55,-6.33,-9.0,-6.0,-3.0,-9.22,4.53,-6.8,,-6.4,,-6.5,-6.5,-9.33,-8.23,,,,-4.0,-5.8,-10.0,-5.78,-3.3,,-5.5,-0.5,-20.15,-8.07,5.08,26,0.4983243892,0.3467116426
2021,3,Nebraska,Buffalo,13.5,25,28,3,-3.28,-1.12,13.08,-6.28,3.32,-2.92,-1.28,1.0,-2.8,-4.5,-5.26,0.01,2.71,4.3,1.76,-0.15,13.0,6.45,4.11,-5.31,,-9.19,,,-0.48,1.5,-0.69,-2.23,3.89,-1.0,11.0,9.0,-2.5,20.88,7.1,,4.8,,7.8,12.0,8.59,-0.67,,,,5.0,6.2,6.0,6.66,5.4,,13.5,2.0,-16.53,8.36,6.92,31,0.2489027426,0.5404765073
2021,3,New Mexico,New Mexico St.,20.0,9,34,25,22.53,14.26,10.5,8.32,18.15,19.08,24.15,20.0,17.47,12.0,21.69,12.13,18.36,13.14,16.38,17.19,8.0,18.25,19.81,10.19,,3.3,,,0.41,18.05,16.06,22.8,14.07,16.0,21.0,17.0,8.91,21.53,20.2,,19.1,,18.1,19.5,22.92,6.4,,,,-1.0,18.4,18.0,11.33,25.0,,18.5,18.5,39.24,21.59,7.45,59,0.4182189471,0.8248910088
2021,3,North Carolina,Georgia St.,26.0,42,59,17,16.62,15.92,14.53,18.97,21.7,18.23,15.6,8.0,28.03,9.0,17.69,7.85,19.87,8.87,20.27,13.1,8.0,27.35,24.15,33.75,23.03,9.41,,,0.19,20.5,22.11,16.04,25.99,30.0,23.0,29.0,24.19,17.06,28.4,,26.7,,25.3,25.5,29.2,24.05,,,,16.0,24.4,30.0,20.47,20.5,,26.0,23.0,16.9,30.09,7.48,76,0.3720231966,0.8759546745
2021,3,Northern Ill.,Wyoming,-7.0,-7,43,50,4.65,-0.88,0.77,-2.06,2.78,-4.66,3.48,-4.0,1.8,-1.5,5.48,-2.67,-9.51,-7.96,-2.53,-0.94,-4.0,-8.95,1.44,-4.88,,5.03,,,-1.03,-2.37,2.25,4.29,4.23,-6.0,-6.0,-12.0,-2.78,-7.99,-7.4,,0.01,,-5.7,-6.5,-4.78,0.4,,,,11.0,-2.8,-14.0,-13.32,-13.0,,-6.5,-4.5,3.68,-9.42,5.88,93,0.6041377858,0.4405939234
2021,3,Notre Dame,Toledo,16.5,3,32,29,7.48,13.98,17.25,16.73,15.88,17.55,6.59,6.0,13.12,20.5,6.54,14.55,24.68,15.95,15.7,16.08,-6.0,23.15,7.7,35.5,,23.05,,,0.51,16.01,17.92,8.94,18.25,27.0,19.5,20.0,23.54,19.98,17.7,,14.3,,16.3,16.5,15.49,18.45,,,,10.0,13.9,15.0,28.35,14.5,,17.0,2.0,0.77,22.69,7.51,61,0.4818312584,0.8143595073
2021,3,Ohio St.,Oregon,14.5,-7,28,35,12.01,16.17,12.68,17.69,15.55,14.84,10.7,9.0,22.77,23.0,13.19,11.76,22.36,12.6,14.61,23.91,12.0,23.65,11.32,14.06,24.77,8.59,,,0.28,14.84,17.43,11.37,16.86,25.0,11.5,9.0,10.16,0.12,13.6,,17.5,,13.3,14.5,22.38,16.0,,,,7.0,14.4,21.0,19.03,15.0,,14.5,20.0,-5.86,15.01,6.69,63,0.5025471354,0.801784597
2021,3,Oklahoma St.,Tulsa,12.5,5,28,23,15.19,14.67,9.92,12.96,12.37,5.74,14.53,10.0,13.32,13.0,13.73,15.56,11.91,12.5,11.9,3.08,1.0,7.75,12.77,27.63,,11.03,,,0.66,12.44,17.0,17.14,9.92,11.0,14.0,21.0,19.54,12.18,15.4,,11.7,,15.6,12.5,6.99,5.95,,,,13.0,16.0,11.0,11.25,11.6,,12.5,4.5,-5.55,12.63,5.14,51,0.4856573212,0.7621380677
2021,3,Oregon St.,Hawaii,11.0,18,45,27,11.56,9.69,10.98,-0.36,14.23,4.51,10.86,3.0,16.37,-8.0,13.44,5.23,10.47,3.18,9.22,4.54,-1.0,14.95,7.51,5.13,9.25,0.92,,,-0.37,10.47,12.94,10.02,13.74,13.0,11.0,12.0,7.51,16.3,15.7,,14.9,,15.8,11.0,19.19,17.25,,,,14.0,15.2,9.0,7.62,6.6,,11.0,7.0,-12.99,16.18,6.91,72,0.4590572815,0.7028196535
2021,3,Penn St.,Ball St.,22.5,31,44,13,18.98,11.36,20.53,14.98,21.02,12.46,15.96,3.0,22.76,9.0,20.74,3.77,18.85,15.06,16.12,6.75,12.0,22.35,11.85,25.94,,0.82,,,0.65,18.83,21.33,18.58,23.1,21.0,20.5,20.0,18.8,15.29,25.0,,26.9,,20.4,22.0,23.65,17.57,,,,17.0,19.1,12.0,24.31,17.5,,22.5,19.5,-22.2,29.27,9.32,57,0.3644540373,0.8093982209
2021,3,Rice,Houston,-8.0,-37,7,44,-8.23,-2.4,0.49,-1.11,-3.39,-5.91,-8.6,-3.0,-3.02,-4.5,-7.7,-1.98,-4.94,-5.49,-4.47,6.8,-11.0,1.55,-11.62,-13.06,3.97,-2.81,,,-1.03,-4.5,0.97,-8.62,-7.79,-3.0,-8.0,-9.0,-2.83,-1.75,-10.3,,-6.9,,-8.8,-7.5,-2.04,-1.2,,,,3.0,-10.5,-1.0,-6.59,-4.8,,-8.0,-4.5,-12.69,-9.01,4.44,51,0.584784763,0.3931281629
2021,3,SMU,North Texas,22.5,23,35,12,17.06,13.41,10.38,10.66,13.88,14.9,16.66,15.0,20.08,12.5,17.87,8.97,21.48,15.76,16.45,18.0,3.0,21.45,20.17,32.13,,18.25,,,0.23,16.83,15.88,16.5,15.18,23.0,26.0,23.0,21.7,20.0,15.6,,19.8,,15.4,21.5,23.55,19.82,,,,6.0,13.9,24.0,21.1,17.0,,22.5,8.5,1.05,18.34,5.86,47,0.3603427483,0.8345149713
2021,3,South Florida,Florida,-28.5,-22,20,42,-24.31,-25.55,-20.65,-28.83,-29.07,-23.53,-22.36,-14.0,-36.84,-22.5,-25.11,-18.03,-39.3,-12.46,-25.47,-24.63,3.0,-34.25,-20.68,-49.31,-33.26,-16.08,,,-1.5,-25.7,-32.91,-24.4,-26.03,-32.0,-29.0,-31.0,-32.21,-11.66,-27.2,,-27.1,,-29.3,-28.5,-36.66,-27.6,,,,-14.0,-25.7,-30.0,-31.93,-24.5,,-28.5,-5.0,-20.63,-32.36,9.25,62,0.5654976222,0.082822903
2021,3,Syracuse,Rutgers,-2.5,-10,7,17,-0.75,-5.78,-4.65,12.8,-0.41,6.73,-0.24,-3.0,-5.85,7.5,-2.8,-5.74,-6.3,0.3,-1.04,-3.07,3.0,-6.75,1.79,5.06,-2.62,0.97,,,0.84,-1.22,-5.0,0.97,-5.59,1.0,-2.0,-3.0,-1.22,-3.29,-1.7,,-2.3,,-2.6,-2.5,1.31,-0.35,,,,1.0,0.01,-3.0,0.71,-1.0,,-2.5,3.5,-8.33,-1.77,4.03,24,0.5355172094,0.4746835712
2021,3,TCU,California,11.5,2,34,32,10.7,18.51,8.31,15.46,10.53,13.92,9.58,8.0,17.92,15.5,10.12,18.9,17.52,10.53,13.9,4.58,-1.0,16.75,16.38,34.44,,11.14,,,1.13,13.44,13.87,11.73,16.25,17.0,9.0,10.0,21.01,8.56,21.4,,14.4,,18.6,11.5,18.81,5.01,,,,8.0,24.6,11.0,9.06,13.0,,11.0,11.5,20.37,11.74,5.48,66,0.5568243377,0.7960967693
2021,3,Tennessee,Pittsburgh,-4.0,-7,34,41,1.63,-3.83,3.17,-2.93,2.93,-3.17,1.63,-5.0,-4.69,0.01,1.3,-3.25,0.01,0.86,-0.78,-1.66,1.0,-0.15,-6.32,-9.63,7.23,-2.44,,,0.65,-0.15,-1.11,1.96,-2.91,1.0,0.0,-2.0,-3.23,-7.22,5.3,,-5.1,,3.5,-3.5,-8.64,4.42,,,,2.0,5.3,-6.0,5.08,-2.1,,-3.0,2.0,-0.68,0.01,3.68,75,0.5783169591,0.4809125753
2021,3,Troy St.,Liberty,-4.0,-8,13,21,5.14,-4.6,3.39,4.55,6.02,-1.86,4.84,-6.0,-0.97,0.5,5.69,-7.01,-1.61,-0.66,-2.06,-4.04,10.0,1.15,7.23,0.01,,-15.08,,,-0.25,-1.74,1.36,4.76,10.49,-3.0,-5.0,-14.0,-4.26,-5.44,-9.4,,-1.3,,-8.7,-4.0,-8.46,-4.2,,,,5.0,-7.7,-6.0,-2.27,-2.8,,-5.0,-4.5,-17.29,-1.37,6.68,34,0.5448452579,0.4523936283
2021,3,USC,Stanford,17.0,-14,28,42,14.25,18.81,7.49,14.97,15.83,17.15,11.72,14.0,19.17,11.5,14.48,18.57,19.02,12.59,15.8,14.95,2.0,20.05,12.17,29.19,16.17,13.97,,,0.38,15.2,14.29,15.2,15.01,15.0,14.5,17.0,22.81,18.29,23.3,,17.8,,19.6,17.0,25.43,14.5,,,,11.0,20.9,23.0,14.05,22.0,,17.0,11.0,-4.2,15.36,5.9,70,0.4717555426,0.8245792914
2021,3,Virginia,Illinois,10.5,28,42,14,6.98,11.54,4.74,19.28,7.3,8.25,6.56,8.0,11.77,13.0,6.99,11.39,8.12,6.43,10.04,7.01,-3.0,11.85,19.71,25.56,,8.92,,,0.57,9.58,8.75,7.15,12.42,13.0,13.0,13.0,16.12,5.23,9.3,,10.5,,11.9,10.5,12.23,-5.9,,,,10.0,10.3,17.0,7.19,7.5,,10.0,7.5,14.53,9.86,4.95,56,0.4889653666,0.7270052204
2021,3,Virginia Tech,Middle Tenn.,20.0,21,35,14,15.02,9.5,10.81,11.7,17.24,18.42,14.98,12.0,14.1,10.5,13.15,6.44,27.39,15.98,17.33,18.69,5.0,20.55,13.21,32.88,,18.9,,,0.77,17.63,18.01,16.96,18.95,22.0,21.0,27.0,24.79,22.38,23.0,,22.3,,24.8,20.0,15.61,28.1,,,,8.0,25.6,24.0,18.3,7.3,,20.0,14.5,6.04,23.23,6.72,49,0.4384568525,0.8426209181
2021,3,Wisconsin,Eastern Mich.,26.0,27,34,7,16.89,15.32,24.25,20.51,25.2,22.48,16.05,12.0,23.24,9.0,19.57,10.05,26.83,17.18,21.34,17.11,8.0,31.75,26.36,44.25,,18.17,,,0.98,23.62,20.98,14.63,19.99,28.0,32.0,32.0,27.35,32.57,29.3,,27.5,,25.9,26.0,24.01,26.8,,,,10.0,24.1,25.0,33.62,24.0,,25.5,15.5,-20.24,35.49,9.96,41,0.4018153894,0.8725800145
2021,4,Air Force,Utah St.,9.0,-4,45,49,4.93,6.33,2.33,8.9,-1.59,15.16,0.45,10.0,8.28,9.0,3.68,5.28,20.1,12.0,8.31,11.54,-4.0,6.95,9.81,19.06,13.98,6.76,,,0.96,9.0,3.06,7.92,-0.01,20.0,11.0,5.0,10.24,4.28,11.1,,10.6,,9.0,9.0,-3.43,-1.4,,,,-1.0,10.3,10.0,15.98,10.7,,8.5,22.0,13.2,9.54,6.17,94,0.4838407845,0.6872096099
2021,4,Arkansas,Georgia Southern,23.5,35,45,10,20.59,16.49,23.01,33.67,29.86,11.73,29.19,11.0,30.6,7.0,22.02,8.9,21.7,12.01,22.62,23.91,30.0,36.15,18.1,31.19,32.14,7.24,,,0.66,23.01,27.2,15.9,29.0,16.0,18.0,31.0,27.45,17.71,29.1,,30.1,,29.2,23.5,35.14,43.3,,,,25.0,30.0,23.0,8.95,17.5,,23.5,15.0,21.26,28.48,9.49,55,0.4810262092,0.8893305466
2021,4,Army,Connecticut,34.5,31,52,21,31.54,24.2,21.51,40.19,34.41,38.27,40.5,26.0,30.65,29.5,32.88,20.72,40.13,19.53,32.55,37.37,41.0,46.35,32.55,36.63,42.99,25.79,,,1.08,33.55,37.06,26.92,35.82,40.0,31.0,32.0,29.31,26.94,38.9,,39.3,,34.5,34.5,33.55,40.25,,,,28.0,35.7,38.0,31.44,29.0,,34.0,27.5,42.06,35.33,8.27,73,0.4566283728,0.9654923597
2021,4,BYU,Arizona St.,-3.0,10,27,17,-5.45,5.71,0.01,3.86,6.18,0.99,1.82,6.0,3.87,12.5,-5.24,6.72,4.16,10.17,3.25,7.0,-3.0,5.95,5.09,8.44,4.78,12.26,,,-0.01,3.87,4.33,-8.46,1.12,12.0,-2.0,-1.0,5.93,-6.53,2.1,,0.8,,0.6,-2.0,-2.98,6.5,,,,1.0,2.1,5.0,4.04,-3.4,,-3.5,2.0,15.21,-1.83,5.37,44,0.6454011045,0.5768829007
2021,4,Boise St.,Oklahoma St.,3.5,-1,20,21,3.38,3.16,-0.12,2.74,8.36,3.49,2.82,1.0,12.94,-0.5,5.8,-2.12,-3.91,-3.01,2.52,10.08,9.0,3.25,5.85,1.31,-3.93,1.88,,,-0.13,1.9,1.52,0.97,5.8,2.0,4.0,2.0,-0.14,-4.56,-0.9,,8.8,,-2.8,3.5,2.6,17.35,,,,6.0,-2.7,1.0,0.79,1.9,,4.0,8.5,-0.22,2.9,4.61,41,0.4763640555,0.5605790389
2021,4,Buffalo,Coastal Carolina,-14.0,-3,25,28,-1.54,-3.64,-1.7,-5.25,-5.21,0.58,-7.07,-6.0,6.58,-3.5,-0.68,-9.14,-5.82,-5.32,-4.8,-11.14,-22.0,-4.35,-2.04,-9.69,-8.56,-6.37,,,0.29,-5.16,-1.99,0.23,-3.2,5.0,-11.0,-12.0,-10.24,-5.16,-9.9,,-3.5,,-7.0,-12.5,-20.35,-15.7,,,,-4.0,-8.7,-6.0,3.67,-4.0,,-14.0,3.5,-5.74,-2.0,5.76,53,0.7070361404,0.3881225475
2021,4,Clemson,Georgia Tech,27.5,6,14,8,22.99,22.26,15.84,12.29,24.0,35.73,20.94,18.0,30.68,18.0,22.62,17.73,37.91,17.33,25.94,25.19,7.0,32.65,29.34,46.44,36.99,22.93,,,1.84,25.61,27.67,24.66,25.61,39.0,29.0,29.0,32.5,18.87,29.6,,32.8,,27.1,27.5,42.08,5.0,,,,5.0,26.7,36.0,40.39,24.5,,28.5,16.0,33.59,35.62,9.87,22,0.4667482857,0.9173651294
2021,4,Colorado,Minnesota,2.5,-30,0,30,4.35,2.89,0.41,17.17,1.56,-0.96,4.8,2.0,4.06,1.5,5.33,2.26,1.96,3.67,2.03,2.48,12.0,2.45,-3.18,-6.0,-1.07,7.11,,,0.13,1.96,3.47,3.17,3.7,-2.0,-3.0,1.0,1.93,-1.71,1.4,,1.0,,3.3,2.5,13.19,-1.35,,,,11.0,4.9,-8.0,-10.81,-1.4,,3.0,15.5,-3.83,-3.99,5.46,30,0.4888314881,0.5481274341
2021,4,Duke,Northwestern,-2.5,7,30,23,-0.57,-4.37,-6.69,7.84,-3.43,-2.42,3.21,-4.0,2.3,-2.5,0.39,-7.97,-21.4,-11.94,-5.48,-11.48,6.0,-13.05,1.11,-8.81,-20.48,-6.29,,,-1.12,-5.5,-7.05,-3.69,0.75,-11.0,-2.0,-8.0,-9.39,0.81,-12.5,,-2.5,,-10.3,-2.5,-0.71,11.9,,,,8.0,-11.6,-9.0,-11.13,-3.3,,-2.5,-5.5,-22.06,-6.9,7.4,53,0.4324482272,0.377184672
2021,4,Florida,Alabama,-14.0,-2,29,31,-8.03,-10.77,-5.7,-4.53,-7.37,-7.81,-7.0,-9.0,-13.61,-9.0,-7.54,-9.23,-19.1,-8.02,-10.15,-14.08,-11.0,-17.05,-13.34,-2.25,-26.97,-1.25,,,-0.24,-9.96,-9.96,-9.27,-7.8,-17.0,-15.0,-12.0,-0.95,-11.51,-13.9,,-13.0,,-10.1,-13.5,-11.76,-1.75,,,,-1.0,-13.3,-17.0,-12.53,-12.2,,-14.5,-5.0,-19.62,-14.71,5.66,60,0.5903499289,0.2734989914
